"Nivel_1_Setor","Nivel_2","Nivel_3","Nivel_4","Nivel_5","Nivel_6","Emissao_Remocao","Gas","Estado","Atividade_Economica","Produto","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7676,107266,65168,31287,75755,20551,8118,43804,26588,77324,142106,126516,47385,106243,36488,62877,60413,32783,79336,55021,104921,603034,23828,2901452,253890,1343,70684
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,0,0,0,11,54,0,0,0,0,295,1387,382,893,87,0,0,152,54,0,197,0,296,55,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60019,207727,277296,237751,158559,177564,229837,147561,142952,218810,269854,271209,292704,308800,275575,313921,295987,371411,427077,414536,370312,495778,125352,1222011,317723,17917,203525
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247089,432378,361719,412701,439017,534696,797343,452156,425074,451079,513552,816910,890999,995958,1119145,1464523,1362651,1650557,1590706,1189480,1889171,1937488,663592,3409624,1216287,160202,1084568
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17651,22682,13791,18897,22550,17909,21785,13522,16577,15772,13861,17150,19237,37170,69053,101501,92791,152593,105544,77044,66803,154614,14910,199464,55043,749,33451
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,72,41,0,0,0,103,83,176,72,323,41,83,31,0,21
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,161,241,462,502,1085,100,1045,2291,2411,2210,563,221,20,462,14608,5003,121,0,965,0,2572,201,37958,5144,0,8540
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,17225,22538,37729,24712,27337,18429,21524,15232,9481,9781,6618,4197,6662,6161,13413,9994,16402,12873,8847,12882,17954,3930,44606,18446,1337,15143
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11267,18193,19358,20085,34865,33989,41975,23181,27499,22739,25066,32691,32502,38038,36568,39331,55597,53413,66178,78678,109720,92215,32163,238619,90127,18307,68749
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Floresta secundária -- Silvicultura","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,148,79,283,159,23,148,137,102,181,340,113,249,512,409,694,319,903,819,183,469,952,114,5145,604,11,103
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580786,10844198,14634929,13116991,16987248,16737585,16458759,21883677,20792396,22021204,25444826,22215496,21393138,22885623,19251943,20322689,18292548,16540985,17272456,20314928,23876744,24752576,31197518,35103096,31039635,17571912,17188720
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96991,1003976,1756622,1860269,3642130,5457196,4825302,5130887,5055878,5284587,3916649,3609279,3532131,4045294,3425503,5273368,3736576,3523019,4827052,6132399,5031288,5391356,4701475,3408672,5261808,3020581,5586780
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766809,2657768,4488711,4504570,5115389,5640625,6314146,8317412,6632571,8030074,8638397,7429785,6095925,5978501,5689391,6177545,5412545,6934255,6677349,8725724,9810852,9244712,8362692,8425121,10032671,6264277,7676189
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594565,2517591,4062076,6436125,7535739,8843200,8965827,9258105,8338380,9001442,11322428,8473703,7199979,7274302,7145263,9346408,8181274,9478403,9361152,11293068,13297914,10876696,11132966,11977264,15403576,8517476,11338245
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157574,194017,357287,463136,546367,610048,540500,632907,469066,410810,627718,732036,479313,528156,293790,628821,395772,498955,553344,510470,572907,396040,358838,493972,615423,222099,574485
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,39882,126989,109670,112499,181498,317852,187971,168820,239782,247797,206824,184013,162172,189979,228395,222913,220333,201357,238204,282750,282301,231260,277209,343243,408150,465405
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172750,333715,600651,514133,587424,740400,1010477,1625315,736553,739065,957751,1080271,1247737,1484832,1446582,1369607,1378318,1560679,1418159,1588620,1481050,1688642,2105523,2952502,2810405,1773855,2553590
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,3690,3167,6588,46919,107792,121127,141585,99763,147852,96689,82013,56827,81664,88874,195261,109123,190624,156776,306125,239125,229078,212034,155324,192624,136467,188278
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,11882,17972,31316,57892,88363,122621,195827,151388,168916,207949,168933,159509,228687,212174,236508,207002,248567,271866,418284,461546,395583,371636,405063,444848,271739,296593
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13831,100986,145546,177203,182401,342146,269625,326308,304348,354495,430413,372749,310758,354199,356043,396763,369042,496657,468070,615626,660321,588688,564393,642539,915841,534520,699193
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,533,2240,3393,6570,1894,3770,5951,11345,15706,67328,36383,16843,20332,15535,11446,13055,10140,12588,64743,13659,18455,5423,10550,10386,1731,6685
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","em Área Protegida","Desmatamento","Floresta secundária -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,338,1422,5867,10121,5387,3476,888,1100,2170,1468,1164,2908,1685,3093,4896,3712,2316,1983,2867,2196,1207,2452,4784,4833,9649,28722
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,69,2370,5362,28,0,14,1102,138,14,152,69,138,28,83,0,42,138,372,110,138,124,399,882,68,55,414,1363,2396,41
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132660,25026,57363,124657,14039,63585,44158,29471,27166,76800,36885,67232,76075,54936,42285,24195,31053,30370,19920,33471,24000,13246,14790,24760,21811,26711,20659,11716,22682,20884
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32523,31584,23907,34115,17333,19294,17156,15939,15144,27294,27545,24369,33423,17238,15499,27619,21657,27017,9088,25193,25883,29160,36971,50343,50645,25702,33728,8541,41439,28526
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,1470,1452,3359,488,1345,1101,2707,993,1462,1104,2054,4633,3074,1570,2561,5745,3910,2349,3578,3541,4269,4133,3747,4787,2823,2344,1260,2238,1920
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11716,423,1811,1842,445,1600,957,216,1585,1387,1583,1749,2089,1968,1222,4975,2009,1523,1155,943,573,578,2472,5080,7447,5654,1644,706,2336,1039
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,711,126,470,2210,495,270,580,701,864,549,663,395,758,1707,939,1543,504,2205,671,771,621,2269,3565,1109,929,836,1828,709
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Área sem vegetação","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,71,439,24,24,166,24,47,12,192,36,224,24,47,83,344,154,59,131,189,356,154,806,427,498,438,284,83,166
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912658,5347,145807,100334,267,56631,217568,83175,116434,388160,726031,338424,390091,399217,171893,77857,48130,79705,125301,70066,46177,34911,93441,216376,99197,4812,21424,3553,2186,3839
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42561,365,783,3579,26,1338,1067,454,1193,234,1584,1688,870,182,0,79,91,117,13,728,974,1000,742,2602,415,104,104,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436081,337179,801782,2621998,11136,654341,761916,154140,478923,548593,467057,468257,242388,443369,636169,316485,205098,129579,170232,140055,126312,110287,139383,280881,182192,71164,68339,25454,13876,6844
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409362,419476,532506,1250826,301784,732861,439210,252593,387728,420952,392507,534650,878308,1178184,895435,445202,460281,389519,412771,447251,476543,337754,351395,522341,463812,349321,696365,244428,158173,162702
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111185,30494,11478,41561,852,10794,18233,3666,36286,39319,40284,35721,48098,83462,198030,70214,33115,11853,13774,10733,9489,9858,9919,36439,11099,2376,8467,1246,202,55
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17694,0,7340,3536,0,705,1495,1483,1580,1312,887,0,911,547,2455,1531,729,826,0,0,0,1337,6246,1240,0,0,377,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,52,169,0,0,39,0,0,0,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253868,14868,19019,98511,615,5789,15216,1220,5807,7785,5279,5926,5680,11378,23338,15637,8007,4865,4726,6282,5582,4804,3786,33320,6958,3449,7593,975,588,304
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36925,18236,34977,38086,33875,23890,15046,11854,27821,23343,12641,19625,21751,47264,38209,31759,51902,32708,43503,30075,34317,26841,21349,31061,28332,18776,76574,25873,12003,8401
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Regeneração","Silvicultura -- Floresta secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,91,11,91,0,0,23,11,91,871,298,307,125,252,492,573,126,148,138,137,228,0,92,114,0,0,0,68,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502263,13644,192903,196943,73040,52131,87215,87832,127484,421529,221645,231957,166260,143926,138324,186583,103793,250724,226546,292169,213078,209640,168366,271500,389562,207202,179967,87040,416491,123240
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,52,288,8629,708,1004,629,2381,3514,6900,15344,3677,1745,4171,1400,655,1960,6161,4003,14968,12242,3835,10744,8350,20148,7624,4491,3007,3258,7222
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072469,418224,668037,1164724,576212,829939,1082450,776906,938978,1127939,1125343,1153368,1291841,1166491,1083688,1403682,926419,1766019,1388833,1421411,1221136,2264858,1804431,1583950,3937665,1776164,1792175,1545320,5994150,3285896
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089572,351116,2298868,1845688,569885,2889805,1222956,1570210,1452341,1585436,1271877,2269560,1712791,1160284,850227,852988,1267832,1028152,927139,1060708,1017944,994455,1210064,1189901,1384363,1653660,2762097,2760781,1755926,3235191
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85543,36166,50284,65347,36069,57478,127035,164840,93031,62818,50847,130444,120211,104606,109513,117827,300021,106242,181043,207683,97749,114947,116800,85102,129229,229523,387984,498829,140195,619903
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pantanal","fora de Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,98,195,33,2078,520,0,238,235,175
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475,32,1302,2363,1187,127,158,557,799,2006,1125,4189,3309,6544,2962,609,300,599,855,280,256,1996,4485,252,0,0,200,275,588,3088
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Caatinga","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,220,0,0,0,0,0,0,0,0,0,4059,0,0,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16278,6751,5304,33210,22281,17048,13463,17887,29397,71639,14858,21449,21891,20970,28281,22257,61929,29601,28079,48685,28654,60256,42316,53108,121419,63573,60271,61653,42796,175835
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,1742,2773,9071,13449,28575,36582,30016,39172,29902,36388,64163,51841,46071,41881,34290,51873,35339,33581,33872,30013,25441,32132,38168,43069,63260,107634,126051,57407,103806
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","em Área Protegida","Outras Mudanças de uso da terra","Silvicultura -- Uso agropecuário","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,12,342,0,82,24,294,70,295,367,1236,2254,1221,1186,703,333,2088,1239,696,861,1100,876,829,284,947,2820,30243,9670,3464,10177
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","fora de Área Protegida","Regeneração","Silvicultura -- Vegetação não florestal secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547430,4986,76492,115490,0,59049,129485,61865,68228,330900,814642,768644,723725,220313,112040,4814,2328,1507,773,660,311,38,26,427,77,38,59153,39,0,38
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","fora de Área Protegida","Regeneração","Silvicultura -- Vegetação não florestal secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222092,20455,30165,48257,1194,12235,42380,3338,15750,26998,20105,20280,13929,24612,23029,9518,9091,4149,3390,2977,2751,3126,2817,5233,3689,2888,3840,4730,3272,2009
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Mata Atlântica","fora de Área Protegida","Regeneração","Silvicultura -- Vegetação não florestal secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4838,5316,2609,7599,3966,14339,29364,9587,17390,4650,3284,2657,1317,4392,2512,1617,6895,4940,11360,5211,1843,1936,1534,1300,1390,1134,3999,1595,518,236
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Pampa","fora de Área Protegida","Regeneração","Silvicultura -- Vegetação não florestal secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15925,10515,5381,4662,113,604,2614,1013,21381,21393,12872,8708,8300,8570,17838,9206,5148,2543,4970,7495,8080,5058,11996,13005,9494,660,1846,842,33,102
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Amazônia","em Área Protegida","Regeneração","Silvicultura -- Vegetação não florestal secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830,0,0,0
"Mudança de Uso da Terra e Floresta","Alterações de Uso do Solo","Cerrado","em Área Protegida","Regeneração","Silvicultura -- Vegetação não florestal secundária","Emissão","CO2 (t)","BR","AGROPEC","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16556,662,2170,34365,386,5895,7868,883,4494,9770,2742,2398,7245,11431,28487,13740,6272,2340,2163,2373,1289,792,731,532,730,85,15639,354,110,133
